CCTV1_联通,http://171.120.84.234:8085/rtp/226.0.2.18:8056,0.349 MB/s
CCTV1_联通,http://124.163.112.103:6001/rtp/226.0.2.18:8056,0.348 MB/s
CCTV1_联通,http://124.167.58.84:8085/rtp/226.0.2.18:8056,0.348 MB/s
CCTV1_联通,http://183.185.220.155:8085/rtp/226.0.2.18:8056,0.345 MB/s
CCTV1_联通,http://183.191.233.139:8005/rtp/226.0.2.18:8056,0.345 MB/s
CCTV1_联通,http://36.35.16.98:9901/tsfile/live/0001_18.m3u8,0.001 MB/s
CCTV1超清_电信,http://119.135.194.196:4022/udp/239.77.0.129:5146,0.794 MB/s
CCTV1超清_电信,http://125.92.102.23:8899/udp/239.77.0.129:5146,0.765 MB/s
CCTV1超清_电信,http://125.92.110.109:4022/udp/239.77.0.129:5146,0.756 MB/s
CCTV1超清_电信,http://218.19.110.150:9999/udp/239.77.0.129:5146,0.719 MB/s
CCTV1超清_电信,http://113.83.248.125:4200/udp/239.77.0.129:5146,0.614 MB/s
CETV1_其他,http://1.82.183.68:4022/rtp/239.109.205.47:8312,0.343 MB/s
CETV1_电信,http://220.173.56.148:4022/udp/239.81.0.92:4056,0.785 MB/s
CETV1_电信,http://171.107.88.181:4022/udp/239.81.0.92:4056,0.775 MB/s
CETV1_电信,http://27.18.146.210:4022/rtp/239.69.1.110:10298,0.768 MB/s
CETV1_电信,http://171.223.215.229:4000/udp/239.93.1.111:5140,0.766 MB/s
CETV1_电信,http://111.175.30.86:8888/rtp/239.69.1.110:10298,0.763 MB/s
CETV1_电信,http://118.116.122.157:8686/udp/239.93.1.111:5140,0.759 MB/s
CETV1_电信,http://110.191.244.21:4022/udp/239.93.1.111:5140,0.757 MB/s
CETV1_电信,http://221.232.104.157:8880/rtp/239.69.1.110:10298,0.755 MB/s
CETV1_电信,http://221.237.36.201:8888/udp/239.93.1.111:5140,0.755 MB/s
CETV1_电信,http://223.198.15.125:9999/rtp/239.253.64.169:5140,0.735 MB/s
CETV1_电信,http://171.88.37.49:4022/udp/239.93.1.111:5140,0.727 MB/s
CETV1_电信,http://59.175.18.180:8888/rtp/239.69.1.110:10298,0.688 MB/s
CETV1_电信,http://171.110.92.36:8181/udp/239.81.0.92:4056,0.662 MB/s
CETV1_电信,http://171.223.199.39:8123/udp/239.93.1.111:5140,0.647 MB/s
CETV1_电信,http://220.174.35.188:8888/rtp/239.253.64.169:5140,0.529 MB/s
CETV1_电信,http://119.98.248.194:4022/rtp/239.69.1.110:10298,0.477 MB/s
CETV1_电信,http://219.145.19.15:5555/rtp/239.112.205.137:5140,0.344 MB/s
CETV1_电信,http://219.145.19.15:5555/rtp/239.109.205.47:8312,0.344 MB/s
CETV1_联通,http://119.166.7.60:6666/udp/239.253.254.110:8000,0.821 MB/s
CETV1_联通,http://171.117.72.199:8084/rtp/226.0.2.181:9360,0.820 MB/s
