【  央视频道  】,#genre#
CCTV4K_电信,http://113.83.248.211:4200/udp/239.77.0.194:5146
CCTV4K_联通,http://120.0.52.32:4022/rtp/239.253.93.134:6631
CCTV4K_联通,http://120.11.62.207:4000/rtp/239.253.93.134:6631
CCTV4K_联通,http://110.248.147.40:8888/rtp/239.253.93.134:6631
CCTV4_其他,http://1.70.32.95:8084/udp/239.1.1.10:8010
CCTV4_其他,http://1.70.32.95:8085/udp/239.1.1.10:8010
CCTV4_其他,http://1.70.32.95:8083/udp/239.1.1.10:8010
CCTV4_其他,http://1.193.57.68:8800/rtp/239.16.10.128:2000
CCTV4_其他,http://1.193.57.68:8800/rtp/239.16.20.4:10040
CCTV4_广电,http://1.70.33.100:8082/udp/239.1.1.10:8010
CCTV4_电信,http://113.116.4.70:808/hls/67/index.m3u8
CCTV4_电信,http://222.89.29.199:808/hls/4/index.m3u8
CCTV4_电信,http://219.159.194.195:8181/tsfile/live/0004_1.m3u8
CCTV4_电信,http://113.67.166.23:8889/udp/239.77.1.166:5146
CCTV4_电信,http://61.140.233.25:4000/udp/239.77.1.166:5146
CCTV4_电信,http://183.30.202.148:8000/udp/239.77.1.166:5146
CCTV4_电信,http://125.92.140.53:8888/udp/239.77.1.166:5146
CCTV4_电信,http://110.179.81.53:8084/udp/239.1.1.10:8010
CCTV4_电信,http://113.67.166.23:8889/udp/239.77.1.163:5146
CCTV4_电信,http://125.92.140.53:8888/udp/239.77.1.163:5146
CCTV4_电信,http://1.70.33.100:8082/udp/239.1.1.10:8010
CCTV4_电信,http://116.21.123.201:8000/udp/239.77.1.166:5146
CCTV4_电信,http://183.30.202.148:8000/udp/239.77.1.163:5146
CCTV4_电信,http://219.145.19.145:4000/rtp/239.112.205.202:5140
CCTV4_电信,http://110.179.81.53:8083/udp/239.1.1.10:8010
CCTV4_电信,http://125.94.166.95:8686/udp/239.77.1.166:5146
CCTV4_移动,http://120.224.7.90:809/hls/216/index.m3u8
CCTV4_移动,http://112.46.85.60:8002/hls/4/index.m3u8
CCTV4_移动,http://117.141.149.101:4431/tsfile/live/faacts/1013_1.m3u8
CCTV4_移动,http://183.196.25.171:808/hls/4/index.m3u8
CCTV4_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226191/1.m3u8
CCTV4_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV4_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV4_联通,http://121.19.134.48:808/tsfile/live/0004_1.m3u8
CCTV4_联通,http://119.54.9.159:9999/hls/4/index.m3u8
CCTV4_联通,http://119.54.8.235:9999/hls/4/index.m3u8
CCTV4_联通,http://1.24.190.98:10080/hls/4/index.m3u8
CCTV4_联通,http://123.112.50.33:8888/rtp/239.3.1.105:8092
CCTV4_联通,http://171.118.153.0:8083/rtp/226.0.2.156:9160
CCTV4_联通,http://124.64.236.210:8012/rtp/239.3.1.105:8092
CCTV4_联通,http://114.254.89.130:8020/rtp/239.3.1.105:8092
CCTV4_联通,http://114.254.89.130:8020/rtp/239.3.1.213:4220
CCTV4_联通,http://27.11.62.175:8009/udp/225.0.4.176:7980
CCTV4_联通,http://221.198.174.113:8888/udp/225.1.1.150:5002
CCTV4_联通,http://221.205.200.8:8083/rtp/226.0.2.156:9160
CCTV4_联通,http://111.196.150.10:20002/rtp/239.3.1.105:8092
CCTV4_联通,http://123.112.50.33:8888/rtp/239.3.1.213:4220
CCTV4_联通,http://114.243.104.69:8821/rtp/239.3.1.105:8092
CCTV4_联通,http://123.145.12.76:8004/udp/225.0.4.176:7980
CCTV4亚洲_联通,http://120.0.52.32:4022/rtp/239.253.92.251:6141
CCTV4亚洲_联通,http://120.11.62.207:4000/rtp/239.253.92.251:6141
CCTV4亚洲_联通,http://110.248.147.40:8888/rtp/239.253.92.251:6141
CCTV4北美_电信,http://123.170.144.250:5000/udp/239.21.2.29:5002
CCTV4北美_电信,http://182.32.160.10:9997/udp/239.21.2.29:5002
CCTV4北美_电信,http://144.52.199.36:8888/udp/239.21.2.29:5002
CCTV4北美_电信,http://144.255.40.82:4022/udp/239.21.2.29:5002
CCTV4美洲_电信,http://113.116.4.70:808/hls/77/index.m3u8
CCTV4美洲_电信,http://118.254.201.65:8888/udp/239.76.246.96:1234
CCTV4美洲_电信,http://118.254.159.80:8888/udp/239.76.253.96:9000
CCTV4美洲_电信,http://118.254.203.170:8888/udp/239.76.253.96:9000
CCTV4美洲_电信,http://118.254.158.48:8888/udp/239.76.253.96:9000
CCTV4美洲_电信,http://175.10.56.41:4022/udp/239.76.253.96:9000
CCTV4美洲_电信,http://118.254.203.170:8888/udp/239.76.246.96:1234
CCTV4美洲_电信,http://118.254.203.236:8888/udp/239.76.246.96:1234
CCTV4美洲_电信,http://118.254.159.110:8888/udp/239.76.246.96:1234
CCTV4美洲_电信,http://106.40.103.226:8888/udp/239.29.1.142:5000
CCTV4美洲_电信,http://118.254.156.131:8888/udp/239.76.246.96:1234
CCTV4美洲_电信,http://175.10.56.41:4022/udp/239.76.246.96:1234
CCTV4美洲_电信,http://118.254.159.110:8888/udp/239.76.253.96:9000
CCTV4美洲_电信,http://222.241.145.134:8888/udp/239.76.246.96:1234
CCTV4美洲_电信,http://118.254.202.28:8888/udp/239.76.253.96:9000
CCTV4美洲_电信,http://118.250.108.154:8888/udp/239.76.253.96:9000
CCTV4美洲_联通,http://123.112.50.33:8888/rtp/239.3.1.214:4220
CCTV4美洲_联通,http://114.243.104.69:8821/rtp/239.3.1.214:4220
CCTV4美洲_联通,http://114.243.96.158:8821/rtp/239.3.1.214:4220
CCTV4美洲_联通,http://221.15.224.151:8181/rtp/225.1.5.32:1343
CCTV4美洲_联通,http://111.196.150.10:20002/rtp/239.3.1.214:4220
CCTV4美洲_联通,http://120.0.52.32:4022/rtp/239.253.93.193:6371
CCTV4美洲_联通,http://222.141.134.7:8888/rtp/225.1.5.32:1343
CCTV4美洲_联通,http://1.26.24.63:9999/udp/239.125.2.197:4120
CCTV4美洲_联通,http://114.254.83.72:2222/rtp/239.3.1.214:4220
CCTV4美洲_联通,http://222.129.37.111:9001/rtp/239.3.1.214:4220
CCTV4美洲_联通,http://114.250.19.220:33333/rtp/239.3.1.214:4220
CCTV4美洲_联通,http://221.218.211.229:58888/rtp/239.3.1.214:4220
CCTV4美洲_联通,http://123.115.195.226:8888/rtp/239.3.1.214:4220
CCTV4美洲_联通,http://114.254.89.70:2222/rtp/239.3.1.214:4220
CCTV4美洲_联通,http://111.201.166.36:10000/rtp/239.3.1.214:4220
CCTV4美洲_联通,http://111.192.176.15:8012/rtp/239.3.1.214:4220
CCTV4美洲高清_电信,http://114.252.234.124:8888/rtp/239.3.1.214:4220
CCTV4美洲高清_联通,http://221.218.212.142:8012/rtp/239.3.1.214:4220
CCTV4美洲高清_联通,http://114.252.234.124:8888/rtp/239.3.1.214:4220
CCTV4高清_电信,http://175.10.56.41:4022/udp/239.76.246.154:1234
CCTV4高清_联通,http://221.218.212.142:8012/rtp/239.3.1.105:8092
CCTV4高清_联通,http://221.218.212.142:8012/rtp/239.3.1.213:4220
CCTV音乐风云4M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226953/index.m3u8
CETV4_电信,http://113.116.4.70:808/hls/79/index.m3u8
CETV4_电信,http://183.11.239.36:808/hls/79/index.m3u8
CETV4_移动,http://183.196.25.171:808/hls/92/index.m3u8
CETV4_联通,http://120.0.52.32:4022/rtp/239.253.92.200:6137
CETV4_联通,http://110.253.152.47:8888/rtp/239.253.92.200:6137
CETV4_联通,http://221.205.200.8:8083/rtp/226.0.2.70:8472
CETV4_联通,http://1.26.24.63:9999/udp/239.125.1.110:4120
CETV4_联通,http://116.116.118.230:9999/udp/239.125.1.110:4120
CETV4_联通,http://124.67.12.10:8888/udp/239.125.1.110:4120
CETV4_联通,http://121.19.134.48:808/tsfile/live/1030_1.m3u8
CETV4_联通,http://120.11.62.207:4000/rtp/239.253.92.200:6137
CETV4_联通,http://61.240.39.46:8082/rtp/226.0.2.70:8472
CETV4_联通,http://61.240.39.46:8083/rtp/226.0.2.70:8472
CETV4_联通,http://119.54.8.235:9999/hls/72/index.m3u8
IPTV4k_电信,http://118.254.156.131:8888/udp/239.76.245.35:1234
IPTV4k_电信,http://118.254.158.48:8888/udp/239.76.245.35:1234
IPTV4k_电信,http://175.10.56.41:4022/udp/239.76.245.35:1234
IPTV4k_电信,http://118.254.159.110:8888/udp/239.76.245.35:1234
IPTV4k_电信,http://118.254.202.28:8888/udp/239.76.245.35:1234
IPTV4k_电信,http://118.254.203.170:8888/udp/239.76.245.35:1234
IPTV4k_电信,http://118.250.108.154:8888/udp/239.76.245.35:1234
IPTV4k_电信,http://118.254.201.65:8888/udp/239.76.245.35:1234
IPTV4k_电信,http://222.241.145.134:8888/udp/239.76.245.35:1234
IPTV4k_电信,http://118.254.203.236:8888/udp/239.76.245.35:1234
IPTV4k_电信,http://118.250.108.152:8888/udp/239.76.245.35:1234
IPTV4k电影_电信,http://118.254.201.65:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://118.254.159.110:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://118.254.203.170:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://175.10.56.41:4022/udp/239.76.252.35:9000
IPTV4k电影_电信,http://118.254.159.80:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://118.250.108.153:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://175.0.237.222:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://118.254.202.28:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://118.250.108.152:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://118.254.156.131:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://118.254.158.48:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://175.9.142.74:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://118.250.108.154:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://118.254.203.236:8888/udp/239.76.252.35:9000
IPTV4k电影_电信,http://175.0.94.57:9000/udp/239.76.252.35:9000
北京IPTV4K_电信,http://115.171.216.54:4000/udp/225.1.8.211:8002
